Supplier_ID,Supplier_Name,Country,Region,Product_Category,Manufacturing_Type,Supply_Volume,Defect_Rate,Lead_Time_Days,Cost_per_Unit,Risk_Score,Sustainability_Score,Quarter,Year
S07170,TSMC,Taiwan,APAC,AirPods,Logistics,48313,1.61,56,244.56,37,73,Q4,2024
S07171,Qualcomm,Vietnam,APAC,MacBook,Camera,48740,3.24,24,435.05,16,50,Q4,2026
S07172,NXP,Malaysia,APAC,AirPods,Display,20796,3.61,5,24.61,24,95,Q1,2023
S07173,BOE,Vietnam,APAC,AirPods,Logistics,44511,4.79,33,374.47,13,68,Q2,2025
S07174,Jabil,Japan,APAC,iPad,Display,13096,1.12,20,40.75,3,89,Q4,2023
S07175,AAC Technologies,Vietnam,APAC,iPhone,Camera,47021,3.51,30,270.93,73,71,Q4,2023
S07176,AAC Technologies,USA,North America,iPad,Camera,10764,4.14,33,175.92,11,85,Q1,2026
S07177,Foxconn,China,APAC,iPad,Semiconductor,21715,4.66,10,57.34,30,99,Q4,2026
S07178,BOE,Taiwan,APAC,MacBook,Assembly,2569,1.66,16,475.77,52,70,Q3,2024
S07179,Delta Electronics,USA,North America,Accessories,Assembly,6062,0.62,33,427.87,98,98,Q1,2025
S07180,Samsung Display,Taiwan,APAC,MacBook,Assembly,49839,0.39,20,155.5,83,56,Q4,2025
S07181,Texas Instruments,India,APAC,MacBook,Semiconductor,23849,0.19,35,263.22,16,59,Q1,2025
S07182,Qualcomm,Taiwan,APAC,Apple Watch,Semiconductor,14040,2.34,50,422.49,81,67,Q1,2024
S07183,Murata,India,APAC,iPad,Assembly,1372,4.54,32,150.57,59,98,Q1,2025
S07184,Delta Electronics,Japan,APAC,AirPods,Assembly,30445,4.58,17,73.39,68,64,Q4,2026
S07185,Intel,Taiwan,APAC,AirPods,Assembly,35100,4.35,30,106.74,70,54,Q1,2024
S07186,Broadcom,Malaysia,APAC,AirPods,Semiconductor,14754,0.69,6,99.58,70,80,Q2,2026
S07187,TSMC,India,APAC,MacBook,Logistics,26130,0.75,50,112.58,24,71,Q3,2025
S07188,Murata,Malaysia,APAC,iPad,Assembly,39744,3.56,34,339.74,4,92,Q2,2025
S07189,Jabil,China,APAC,AirPods,Camera,46863,1.72,44,30.89,72,73,Q4,2023
S07190,Jabil,India,APAC,Apple Watch,Assembly,42845,1.58,59,179.36,84,69,Q4,2023
S07191,Qualcomm,Malaysia,APAC,MacBook,Logistics,37178,4.56,55,252.21,81,82,Q2,2024
S07192,Goertek,India,APAC,iPhone,Display,41564,3.02,9,31.2,84,70,Q3,2026
S07193,Corning,China,APAC,Apple Watch,Camera,3716,2.71,13,292.4,65,79,Q3,2023
S07194,Wistron,USA,North America,AirPods,Logistics,18503,4.34,27,289.9,10,93,Q1,2023
S07195,Luxshare,India,APAC,iPad,Display,11644,0.91,19,449.77,89,64,Q1,2025
S07196,LG Innotek,Vietnam,APAC,Apple Watch,Logistics,33864,4.4,10,340.81,29,97,Q2,2024
S07197,Qualcomm,USA,North America,AirPods,Display,19622,2.96,16,82.92,85,64,Q1,2026
S07198,Samsung Display,South Korea,APAC,iPad,Assembly,36256,2.38,26,250.9,83,77,Q3,2024
S07199,Corning,Vietnam,APAC,iPhone,Display,41164,0.24,59,456.34,34,84,Q1,2023
S07200,Sony,USA,North America,Apple Watch,Display,42689,1.04,16,37.18,68,61,Q2,2025
S07201,Wistron,Vietnam,APAC,MacBook,Camera,41663,1.22,5,295.11,1,64,Q3,2026
S07202,Goertek,Malaysia,APAC,Apple Watch,Semiconductor,5355,1.17,48,175.15,76,74,Q1,2023
S07203,NXP,China,APAC,AirPods,Camera,20546,0.24,19,201.93,87,64,Q2,2024
S07204,LG Innotek,India,APAC,MacBook,Semiconductor,9920,0.15,48,467.04,77,99,Q1,2024
S07205,Delta Electronics,Taiwan,APAC,Apple Watch,Semiconductor,24783,1.56,27,109.85,35,65,Q3,2025
S07206,Sony,Japan,APAC,iPad,Camera,47511,0.39,49,83.54,93,88,Q1,2023
S07207,Samsung Display,China,APAC,iPhone,Display,30011,4.64,22,392.56,53,97,Q3,2024
S07208,BOE,Malaysia,APAC,MacBook,Logistics,28619,0.43,33,187.24,94,61,Q2,2025
S07209,Qualcomm,Vietnam,APAC,iPhone,Display,47765,2.17,46,378.53,43,59,Q3,2024
S07210,Intel,Taiwan,APAC,MacBook,Semiconductor,2976,2.36,26,486.44,42,78,Q3,2026
S07211,Goertek,South Korea,APAC,AirPods,Battery,18673,1.55,11,312.83,26,94,Q2,2026
S07212,BOE,Malaysia,APAC,iPhone,Logistics,47340,2.9,17,492.92,94,99,Q2,2023
S07213,AAC Technologies,South Korea,APAC,iPhone,Logistics,12999,0.59,9,203.8,71,50,Q4,2023
S07214,Luxshare,South Korea,APAC,Accessories,Assembly,29418,3.49,46,221.35,45,81,Q4,2025
S07215,Intel,Taiwan,APAC,iPhone,Battery,3543,1.52,54,17.37,97,73,Q2,2026
S07216,Qualcomm,South Korea,APAC,AirPods,Assembly,31033,1.24,36,292.6,2,75,Q2,2026
S07217,NXP,USA,North America,iPad,Display,32000,5.0,43,194.64,11,94,Q1,2024
S07218,AAC Technologies,Japan,APAC,iPad,Battery,30763,0.32,35,105.22,28,91,Q1,2024
S07219,Murata,India,APAC,iPad,Semiconductor,41957,1.14,7,439.58,20,92,Q1,2026
S07220,LG Innotek,Vietnam,APAC,Accessories,Battery,22318,1.79,30,52.84,43,66,Q4,2026
S07221,Broadcom,South Korea,APAC,iPad,Camera,16187,2.57,56,462.79,60,72,Q1,2024
S07222,Luxshare,South Korea,APAC,AirPods,Display,3627,1.6,44,242.28,69,82,Q1,2023
S07223,BOE,Taiwan,APAC,AirPods,Semiconductor,23982,2.1,37,489.82,29,93,Q2,2024
S07224,TSMC,Taiwan,APAC,AirPods,Assembly,13198,3.97,36,223.47,93,71,Q2,2025
S07225,Qualcomm,Malaysia,APAC,Apple Watch,Battery,34345,0.19,13,376.45,74,77,Q2,2026
S07226,BOE,Japan,APAC,iPad,Semiconductor,40021,2.29,43,79.71,86,55,Q1,2023
S07227,TSMC,USA,North America,MacBook,Semiconductor,1044,3.8,57,362.85,42,87,Q4,2025
S07228,Jabil,Vietnam,APAC,iPad,Assembly,26999,4.43,25,325.48,75,70,Q3,2025
S07229,Jabil,India,APAC,MacBook,Assembly,2560,1.48,38,68.69,91,74,Q2,2025
S07230,TSMC,Vietnam,APAC,Accessories,Semiconductor,35985,4.76,57,195.62,47,75,Q4,2025
S07231,Sony,Vietnam,APAC,Accessories,Semiconductor,34595,2.45,37,156.24,100,62,Q2,2025
S07232,LG Innotek,South Korea,APAC,AirPods,Assembly,46965,3.7,41,174.39,40,50,Q2,2026
S07233,Qualcomm,India,APAC,Accessories,Assembly,10604,1.73,22,41.81,58,88,Q1,2025
S07234,Jabil,China,APAC,MacBook,Camera,32905,1.44,42,149.84,61,60,Q4,2023
S07235,Qualcomm,Taiwan,APAC,Accessories,Assembly,2358,4.75,14,30.86,11,65,Q1,2024
S07236,Delta Electronics,India,APAC,AirPods,Battery,26765,0.1,5,403.79,98,68,Q3,2025
S07237,Corning,India,APAC,iPad,Battery,22627,4.72,40,361.32,17,65,Q2,2023
S07238,Corning,Japan,APAC,Accessories,Display,35651,3.8,10,277.16,63,80,Q1,2024
S07239,BOE,Taiwan,APAC,Accessories,Logistics,10046,4.92,20,41.74,46,57,Q2,2026
S07240,Luxshare,USA,North America,Accessories,Battery,31341,4.54,57,264.63,91,85,Q2,2024
S07241,Pegatron,India,APAC,Apple Watch,Display,13027,4.7,28,122.72,33,51,Q3,2024
S07242,BOE,South Korea,APAC,AirPods,Assembly,26000,4.72,59,418.53,69,59,Q1,2023
S07243,Qualcomm,Japan,APAC,MacBook,Assembly,26437,1.21,6,105.17,63,53,Q3,2023
S07244,Intel,South Korea,APAC,AirPods,Semiconductor,19203,2.58,39,216.02,28,60,Q1,2023
S07245,Wistron,South Korea,APAC,MacBook,Semiconductor,17867,4.11,5,39.06,67,88,Q1,2023
S07246,Luxshare,Vietnam,APAC,Accessories,Camera,31408,0.84,25,278.54,24,67,Q1,2025
S07247,Pegatron,China,APAC,Accessories,Semiconductor,12319,3.31,28,236.36,6,61,Q2,2026
S07248,Qualcomm,India,APAC,AirPods,Battery,4646,0.89,14,178.42,29,56,Q1,2025
S07249,BOE,Taiwan,APAC,iPad,Battery,2625,3.37,17,284.54,22,65,Q1,2024
S07250,Corning,Malaysia,APAC,MacBook,Logistics,48425,2.03,34,494.18,41,90,Q2,2026
S07251,Foxconn,China,APAC,iPhone,Camera,17304,3.74,8,222.18,10,79,Q4,2026
S07252,BOE,South Korea,APAC,iPhone,Logistics,38599,4.89,13,337.29,67,76,Q1,2026
S07253,Corning,Japan,APAC,iPhone,Logistics,14730,0.16,53,114.42,11,93,Q3,2026
S07254,Sony,Vietnam,APAC,iPad,Camera,30814,2.26,49,198.0,62,84,Q4,2023
S07255,Goertek,Vietnam,APAC,MacBook,Display,43605,2.59,27,198.13,90,83,Q1,2023
S07256,Intel,USA,North America,MacBook,Semiconductor,34791,2.93,15,40.98,85,92,Q3,2025
S07257,NXP,USA,North America,Apple Watch,Semiconductor,1855,0.56,6,19.28,53,94,Q2,2023
S07258,Foxconn,USA,North America,Accessories,Display,21071,1.31,36,234.6,32,91,Q4,2023
S07259,Pegatron,South Korea,APAC,AirPods,Assembly,45289,1.35,59,481.23,67,72,Q4,2023
S07260,Corning,USA,North America,MacBook,Camera,22857,4.14,37,426.18,6,62,Q4,2026
S07261,Delta Electronics,Japan,APAC,iPad,Semiconductor,44540,4.17,25,255.61,70,57,Q4,2023
S07262,Foxconn,Taiwan,APAC,Apple Watch,Semiconductor,20532,3.93,44,152.21,77,50,Q4,2023
S07263,AAC Technologies,Malaysia,APAC,iPad,Display,8611,1.6,24,359.71,58,86,Q2,2024
S07264,TSMC,Taiwan,APAC,MacBook,Semiconductor,30193,4.49,38,467.66,68,83,Q3,2025
S07265,Broadcom,India,APAC,MacBook,Battery,8839,4.82,45,378.68,41,73,Q3,2023
S07266,Pegatron,Japan,APAC,Apple Watch,Battery,11275,3.65,54,491.73,89,84,Q4,2024
S07267,BOE,China,APAC,iPhone,Display,29709,4.3,23,387.69,51,77,Q4,2024
S07268,TSMC,USA,North America,AirPods,Assembly,45983,3.51,45,286.21,54,89,Q1,2023
S07269,Qualcomm,Malaysia,APAC,iPhone,Assembly,14293,4.05,14,261.06,99,52,Q3,2024
S07270,Texas Instruments,Malaysia,APAC,iPad,Assembly,38667,4.62,50,360.43,34,61,Q4,2024
S07271,Delta Electronics,Taiwan,APAC,iPhone,Semiconductor,23628,0.38,29,154.73,73,72,Q3,2023
S07272,TSMC,Malaysia,APAC,Accessories,Assembly,20667,2.96,43,98.91,42,81,Q4,2026
S07273,TSMC,China,APAC,Accessories,Camera,13398,4.86,5,89.26,30,54,Q1,2023
S07274,Delta Electronics,Vietnam,APAC,iPad,Semiconductor,7833,3.35,17,71.43,28,94,Q2,2024
S07275,Murata,China,APAC,iPad,Logistics,22963,1.84,17,121.86,40,64,Q2,2024
S07276,AAC Technologies,Vietnam,APAC,AirPods,Camera,25414,3.02,53,325.85,7,61,Q2,2026
S07277,Luxshare,South Korea,APAC,Apple Watch,Assembly,13813,1.29,43,458.86,64,82,Q3,2024
S07278,Goertek,Malaysia,APAC,iPhone,Camera,7923,4.45,31,213.39,46,93,Q4,2024
S07279,Murata,Taiwan,APAC,Accessories,Semiconductor,44921,0.69,8,226.74,86,97,Q3,2024
S07280,AAC Technologies,Taiwan,APAC,AirPods,Display,21146,3.21,35,110.37,97,62,Q3,2025
S07281,LG Innotek,India,APAC,Apple Watch,Assembly,46235,3.84,45,256.53,22,88,Q3,2024
S07282,Jabil,USA,North America,iPad,Display,20734,1.96,37,481.93,30,63,Q4,2025
S07283,NXP,China,APAC,iPad,Display,31766,3.67,12,287.56,62,71,Q2,2023
S07284,Intel,Taiwan,APAC,MacBook,Semiconductor,38432,0.25,39,28.94,86,74,Q4,2023
S07285,BOE,USA,North America,Accessories,Battery,42688,4.23,21,356.42,48,88,Q2,2025
S07286,TSMC,Taiwan,APAC,MacBook,Camera,39909,4.89,39,169.45,18,79,Q1,2023
S07287,Texas Instruments,Malaysia,APAC,MacBook,Semiconductor,24254,2.96,11,376.91,28,72,Q2,2026
S07288,AAC Technologies,Japan,APAC,iPad,Logistics,42313,2.53,27,247.04,31,63,Q4,2024
S07289,Foxconn,India,APAC,AirPods,Camera,18921,4.59,13,473.7,48,93,Q2,2024
S07290,Delta Electronics,Taiwan,APAC,iPad,Battery,31091,3.27,24,147.97,35,90,Q4,2023
S07291,Pegatron,Japan,APAC,iPhone,Logistics,45500,4.24,50,243.87,39,76,Q4,2026
S07292,Sony,Vietnam,APAC,Apple Watch,Display,14528,4.66,56,216.7,89,70,Q4,2026
S07293,Corning,India,APAC,Apple Watch,Assembly,34187,4.11,50,356.22,46,85,Q3,2026
S07294,AAC Technologies,Japan,APAC,iPad,Battery,17238,0.68,55,241.37,31,73,Q4,2023
S07295,Delta Electronics,Malaysia,APAC,AirPods,Semiconductor,21511,4.57,53,346.48,57,90,Q4,2024
S07296,Pegatron,USA,North America,Apple Watch,Display,6616,1.87,28,144.65,52,97,Q2,2024
S07297,Texas Instruments,India,APAC,AirPods,Camera,41790,4.78,59,280.69,69,67,Q1,2024
S07298,Broadcom,Malaysia,APAC,iPad,Display,30813,0.85,54,478.05,55,91,Q4,2026
S07299,Pegatron,India,APAC,iPad,Battery,8868,3.4,27,27.28,44,85,Q2,2024
S07300,LG Innotek,Taiwan,APAC,Accessories,Display,25019,4.54,58,66.46,86,60,Q3,2026
S07301,AAC Technologies,China,APAC,iPhone,Display,20840,2.02,53,142.04,36,51,Q2,2024
S07302,Wistron,Vietnam,APAC,iPhone,Display,39072,0.51,31,460.42,99,62,Q3,2025
S07303,NXP,Malaysia,APAC,Accessories,Logistics,27187,1.45,46,57.58,92,77,Q3,2026
S07304,Luxshare,USA,North America,Accessories,Display,38208,2.6,19,437.31,73,94,Q4,2025
S07305,Samsung Display,South Korea,APAC,iPhone,Semiconductor,49564,3.19,13,389.88,63,77,Q4,2026
S07306,LG Innotek,USA,North America,iPhone,Assembly,37537,2.09,51,368.67,91,93,Q4,2025
S07307,Delta Electronics,Japan,APAC,iPhone,Camera,10003,1.52,43,259.5,37,61,Q1,2023
S07308,Murata,Japan,APAC,MacBook,Assembly,26360,0.51,8,466.04,14,62,Q1,2023
S07309,Sony,India,APAC,MacBook,Assembly,49432,0.78,7,438.65,51,87,Q3,2025
S07310,Intel,Malaysia,APAC,Accessories,Assembly,8400,2.86,45,34.17,25,97,Q4,2026
S07311,Luxshare,Taiwan,APAC,Apple Watch,Semiconductor,37119,2.5,49,418.69,56,98,Q1,2024
S07312,Wistron,China,APAC,Apple Watch,Battery,18608,0.99,37,469.51,18,55,Q1,2023
S07313,Corning,USA,North America,Accessories,Logistics,48396,3.83,19,264.26,30,60,Q1,2026
S07314,Goertek,Malaysia,APAC,iPad,Battery,47335,2.67,12,366.71,15,87,Q2,2026
S07315,NXP,USA,North America,iPhone,Camera,41305,0.21,45,321.61,63,73,Q2,2023
S07316,Broadcom,USA,North America,Accessories,Semiconductor,4481,1.49,12,294.18,69,85,Q2,2025
S07317,Murata,Japan,APAC,Accessories,Assembly,4481,2.1,14,365.25,100,80,Q4,2024
S07318,Wistron,India,APAC,iPad,Display,31744,3.12,5,93.85,50,73,Q2,2025
S07319,Sony,Vietnam,APAC,iPhone,Battery,32898,3.63,51,327.06,17,78,Q2,2024
S07320,Qualcomm,Taiwan,APAC,iPhone,Camera,32242,4.56,38,328.04,49,80,Q2,2024
S07321,Samsung Display,China,APAC,iPhone,Camera,23289,3.57,9,176.13,87,87,Q2,2026
S07322,Goertek,Japan,APAC,MacBook,Assembly,24903,4.6,40,98.87,3,71,Q3,2026
S07323,Pegatron,USA,North America,Apple Watch,Assembly,44703,3.39,49,44.15,31,71,Q4,2025
S07324,NXP,Japan,APAC,Apple Watch,Display,8690,0.15,47,86.82,14,95,Q2,2026
S07325,Intel,South Korea,APAC,AirPods,Camera,42618,3.64,35,94.14,63,75,Q3,2026
S07326,Pegatron,USA,North America,MacBook,Display,3624,4.12,49,161.28,97,74,Q4,2025
S07327,Delta Electronics,China,APAC,iPhone,Logistics,31759,1.63,38,300.96,91,73,Q4,2023
S07328,Sony,Vietnam,APAC,Accessories,Battery,26312,3.76,19,152.49,81,84,Q1,2024
S07329,Broadcom,China,APAC,MacBook,Semiconductor,5910,2.2,17,193.56,9,59,Q2,2025
S07330,Corning,Taiwan,APAC,iPhone,Assembly,23080,1.69,50,135.79,86,59,Q2,2026
S07331,Texas Instruments,Japan,APAC,MacBook,Camera,4033,2.68,49,430.13,68,89,Q3,2026
S07332,Broadcom,Malaysia,APAC,iPad,Assembly,25805,3.32,5,459.82,83,85,Q4,2023
S07333,Intel,China,APAC,iPhone,Semiconductor,18024,1.8,40,458.17,14,81,Q2,2024
S07334,Jabil,South Korea,APAC,iPhone,Semiconductor,37104,4.69,52,207.0,41,74,Q1,2025
S07335,Samsung Display,Malaysia,APAC,AirPods,Assembly,41080,1.54,49,361.44,10,76,Q4,2023
S07336,Murata,Taiwan,APAC,iPhone,Battery,44418,2.8,15,104.62,80,78,Q4,2024
S07337,Qualcomm,Malaysia,APAC,AirPods,Logistics,24653,3.44,9,296.11,92,77,Q4,2026
S07338,Luxshare,India,APAC,Accessories,Battery,36472,3.52,23,202.81,76,52,Q1,2023
S07339,Wistron,Taiwan,APAC,Accessories,Camera,9057,3.07,51,460.54,18,84,Q4,2024
S07340,Samsung Display,Malaysia,APAC,AirPods,Logistics,43733,2.37,37,31.9,84,99,Q4,2025
S07341,Luxshare,China,APAC,MacBook,Battery,18363,0.88,31,250.2,71,71,Q3,2023
S07342,BOE,India,APAC,Accessories,Logistics,43444,3.2,28,152.88,14,88,Q4,2025
S07343,Qualcomm,USA,North America,Apple Watch,Battery,49326,4.19,24,48.62,6,89,Q1,2026
S07344,BOE,Japan,APAC,MacBook,Logistics,5876,1.04,14,45.09,96,58,Q3,2025
S07345,Wistron,Taiwan,APAC,iPhone,Battery,44760,4.03,16,284.2,61,85,Q4,2025
S07346,Goertek,India,APAC,Accessories,Semiconductor,45425,0.78,5,61.71,5,63,Q4,2025
S07347,Jabil,Malaysia,APAC,iPhone,Battery,41227,1.77,26,280.82,13,52,Q3,2026
S07348,Sony,Malaysia,APAC,AirPods,Battery,37842,3.97,9,117.71,68,81,Q2,2026
S07349,Jabil,Malaysia,APAC,MacBook,Battery,42161,2.43,58,102.51,62,96,Q2,2026
S07350,Qualcomm,Malaysia,APAC,iPhone,Logistics,22430,1.22,39,95.59,17,91,Q2,2024
S07351,Qualcomm,Vietnam,APAC,AirPods,Logistics,30893,2.49,15,63.96,28,88,Q3,2024
S07352,Luxshare,Malaysia,APAC,iPad,Camera,15517,1.68,55,110.71,40,53,Q1,2026
S07353,Foxconn,USA,North America,iPad,Logistics,46631,0.31,42,432.01,2,92,Q1,2025
S07354,Broadcom,Malaysia,APAC,MacBook,Logistics,33472,1.13,52,370.38,40,94,Q1,2023
S07355,Samsung Display,China,APAC,MacBook,Semiconductor,2321,4.93,25,341.07,66,60,Q1,2026
S07356,Luxshare,China,APAC,iPad,Assembly,1791,4.4,25,281.74,43,96,Q2,2023
S07357,Broadcom,India,APAC,MacBook,Semiconductor,17315,3.79,6,61.15,15,75,Q2,2024
S07358,Goertek,Malaysia,APAC,Apple Watch,Battery,25793,1.66,30,89.25,35,81,Q3,2024
S07359,NXP,USA,North America,iPhone,Logistics,44775,0.53,24,462.02,27,72,Q3,2024
S07360,BOE,Taiwan,APAC,MacBook,Logistics,13025,4.26,16,221.81,45,81,Q2,2026
S07361,AAC Technologies,India,APAC,MacBook,Logistics,6685,4.96,54,364.34,87,81,Q2,2026
S07362,BOE,USA,North America,AirPods,Display,34166,0.18,45,450.21,72,92,Q4,2025
S07363,NXP,Taiwan,APAC,Accessories,Assembly,40793,0.89,59,194.78,56,83,Q2,2023
S07364,Qualcomm,Taiwan,APAC,Accessories,Camera,35825,2.14,28,273.01,14,75,Q4,2026
S07365,Intel,India,APAC,iPhone,Assembly,49145,4.69,40,440.85,29,97,Q3,2024
S07366,Qualcomm,Japan,APAC,AirPods,Display,38397,4.67,53,58.67,52,52,Q4,2023
S07367,TSMC,Vietnam,APAC,AirPods,Semiconductor,32316,4.31,12,223.37,74,55,Q2,2026
S07368,Texas Instruments,South Korea,APAC,Apple Watch,Assembly,27085,0.99,17,385.7,27,94,Q2,2023
S07369,Broadcom,Taiwan,APAC,iPhone,Battery,20817,2.94,41,247.01,28,67,Q1,2026
S07370,Goertek,Malaysia,APAC,Accessories,Logistics,49119,3.43,57,433.77,26,66,Q4,2024
S07371,Sony,Japan,APAC,MacBook,Battery,13915,3.44,34,136.18,5,55,Q4,2023
S07372,Delta Electronics,Japan,APAC,MacBook,Camera,23121,3.48,55,341.9,10,91,Q2,2024
S07373,Texas Instruments,China,APAC,MacBook,Logistics,36540,0.5,8,286.54,74,65,Q3,2023
S07374,AAC Technologies,South Korea,APAC,iPad,Camera,21242,3.41,13,32.57,74,89,Q1,2025
S07375,Pegatron,USA,North America,iPhone,Semiconductor,9770,4.34,39,420.61,6,78,Q4,2026
S07376,TSMC,USA,North America,AirPods,Display,13050,3.21,19,430.22,21,93,Q2,2025
S07377,Wistron,India,APAC,MacBook,Logistics,18970,0.21,24,290.6,2,94,Q4,2026
S07378,Goertek,South Korea,APAC,Apple Watch,Logistics,1031,3.94,8,499.19,25,97,Q2,2026
S07379,NXP,Vietnam,APAC,AirPods,Assembly,1761,2.11,27,433.93,64,67,Q4,2025
S07380,LG Innotek,Malaysia,APAC,AirPods,Assembly,29631,0.58,6,18.75,80,92,Q3,2025
S07381,Delta Electronics,Japan,APAC,iPhone,Logistics,4287,1.83,15,217.59,6,75,Q2,2025
S07382,Samsung Display,Japan,APAC,iPad,Semiconductor,47300,0.3,5,431.3,71,52,Q3,2023
S07383,Foxconn,Taiwan,APAC,iPad,Battery,40356,4.21,14,194.5,31,50,Q1,2023
S07384,Samsung Display,USA,North America,MacBook,Semiconductor,37217,0.26,42,78.11,68,89,Q4,2026
S07385,Luxshare,USA,North America,MacBook,Display,16458,4.54,45,59.34,55,68,Q3,2023
S07386,Luxshare,Japan,APAC,iPad,Semiconductor,24700,3.88,34,69.82,69,51,Q2,2024
S07387,Murata,Taiwan,APAC,Accessories,Semiconductor,42842,0.52,19,370.95,74,58,Q4,2023
S07388,BOE,South Korea,APAC,iPhone,Battery,20734,2.51,49,412.07,84,57,Q3,2023
S07389,Intel,Malaysia,APAC,Accessories,Semiconductor,25816,0.68,35,377.39,8,74,Q4,2023
S07390,Jabil,Vietnam,APAC,iPad,Assembly,11557,3.6,54,349.05,100,99,Q1,2026
S07391,Wistron,Taiwan,APAC,AirPods,Camera,2616,4.88,17,291.45,42,77,Q4,2025
S07392,Delta Electronics,USA,North America,MacBook,Camera,9882,1.67,21,357.21,94,86,Q2,2023
S07393,Jabil,Malaysia,APAC,MacBook,Semiconductor,16874,3.98,22,327.63,67,83,Q3,2026
S07394,Wistron,Japan,APAC,Apple Watch,Assembly,42770,1.17,29,433.61,62,95,Q3,2025
S07395,TSMC,Taiwan,APAC,iPhone,Logistics,16218,3.7,45,190.97,42,98,Q3,2024
S07396,Qualcomm,Malaysia,APAC,AirPods,Display,44704,3.05,10,260.42,27,90,Q3,2025
S07397,NXP,Vietnam,APAC,MacBook,Assembly,5832,1.47,26,88.97,36,77,Q4,2025
S07398,BOE,Taiwan,APAC,iPad,Display,6459,1.8,46,286.67,74,58,Q1,2026
S07399,Corning,China,APAC,Apple Watch,Semiconductor,2398,4.45,51,282.11,45,54,Q1,2026
S07400,Foxconn,USA,North America,MacBook,Assembly,23814,2.53,30,330.38,46,98,Q2,2026
S07401,Murata,Taiwan,APAC,iPhone,Camera,17179,3.75,26,15.09,21,58,Q4,2024
S07402,Wistron,USA,North America,iPad,Semiconductor,24132,3.63,44,18.23,8,93,Q3,2024
S07403,Broadcom,China,APAC,Apple Watch,Camera,24357,1.62,14,145.84,60,89,Q4,2025
S07404,TSMC,India,APAC,iPad,Semiconductor,48006,0.5,8,340.31,95,58,Q2,2024
S07405,Wistron,Japan,APAC,iPad,Logistics,3380,1.26,30,99.43,61,58,Q4,2025
S07406,Murata,USA,North America,MacBook,Display,41791,4.87,53,25.04,73,88,Q1,2024
S07407,AAC Technologies,USA,North America,Apple Watch,Semiconductor,42302,0.79,46,446.75,58,54,Q4,2023
S07408,Delta Electronics,Malaysia,APAC,iPhone,Camera,31544,4.45,38,224.25,66,96,Q1,2023
S07409,Wistron,Japan,APAC,Apple Watch,Semiconductor,6656,1.36,11,426.83,11,78,Q4,2023
S07410,Texas Instruments,Japan,APAC,Accessories,Camera,14429,2.29,43,228.34,99,60,Q3,2024
S07411,Luxshare,Malaysia,APAC,iPad,Battery,19210,4.45,11,242.84,57,84,Q3,2026
S07412,Qualcomm,USA,North America,MacBook,Battery,31429,1.16,31,109.14,78,98,Q3,2025
S07413,Qualcomm,USA,North America,Accessories,Display,4228,2.89,45,493.48,6,59,Q3,2026
S07414,Pegatron,India,APAC,iPhone,Camera,12475,1.23,49,72.06,12,62,Q2,2026
S07415,Intel,South Korea,APAC,AirPods,Camera,21553,4.14,16,216.62,2,89,Q2,2025
S07416,Qualcomm,USA,North America,Accessories,Assembly,39937,2.59,9,391.82,73,88,Q3,2024
S07417,Pegatron,Malaysia,APAC,Accessories,Display,18523,0.54,44,354.28,80,91,Q1,2023
S07418,Qualcomm,Vietnam,APAC,MacBook,Camera,2125,1.46,29,323.39,4,68,Q3,2026
S07419,AAC Technologies,Japan,APAC,iPhone,Assembly,15221,3.47,35,220.5,9,61,Q3,2023
S07420,Goertek,Vietnam,APAC,MacBook,Display,35411,3.58,30,95.66,4,81,Q2,2024
S07421,BOE,Taiwan,APAC,iPad,Camera,47811,4.73,59,255.04,77,95,Q3,2026
S07422,Broadcom,Japan,APAC,Accessories,Logistics,21771,3.85,9,186.64,12,71,Q2,2025
S07423,BOE,Malaysia,APAC,MacBook,Display,15138,3.3,6,467.04,48,52,Q2,2025
S07424,BOE,India,APAC,iPad,Semiconductor,7983,3.65,21,433.96,94,68,Q2,2025
S07425,Broadcom,USA,North America,MacBook,Display,39222,2.36,46,61.76,23,73,Q1,2024
S07426,Wistron,Taiwan,APAC,iPhone,Assembly,13939,3.79,33,388.34,65,52,Q1,2024
S07427,Broadcom,India,APAC,Apple Watch,Semiconductor,25614,0.62,51,380.27,22,81,Q3,2023
S07428,Corning,South Korea,APAC,Accessories,Display,10220,1.79,13,102.91,79,96,Q3,2026
S07429,LG Innotek,China,APAC,iPad,Camera,27430,2.89,48,452.87,22,60,Q3,2023
S07430,Texas Instruments,USA,North America,AirPods,Display,47718,1.64,10,25.68,44,54,Q2,2025
S07431,Wistron,Vietnam,APAC,iPhone,Camera,46606,0.52,52,379.16,93,72,Q1,2024
S07432,Corning,USA,North America,iPhone,Semiconductor,40075,2.79,27,438.74,46,85,Q3,2023
S07433,Pegatron,South Korea,APAC,iPad,Logistics,8611,2.99,11,107.15,46,62,Q3,2026
S07434,Texas Instruments,USA,North America,iPhone,Display,9509,2.46,52,280.32,33,64,Q2,2023
S07435,TSMC,China,APAC,AirPods,Display,9868,3.73,29,455.43,43,85,Q3,2026
S07436,Samsung Display,Malaysia,APAC,iPhone,Battery,13721,2.74,59,32.12,99,52,Q3,2024
S07437,Texas Instruments,USA,North America,Accessories,Display,26866,1.49,58,449.0,36,93,Q2,2026
S07438,Pegatron,Vietnam,APAC,Accessories,Display,43743,2.99,39,19.18,68,73,Q1,2025
